Polytope ID #	Polytope # (within H11)	H11	Basis from Toric Divisors	Toric from Basis Divisors	CY 2nd Chern Class (Basis)	CY Intersection Tensor (Basis)
194	153	3	{{J1,D5},{J2,D6},{J3,D7}}	{{5*J1+5*J2-3*J3,D1},{-2*J1-J2+J3,D2},{-J1-2*J2+J3,D3},{-3*J1-3*J2+2*J3,D4},{J1,D5},{J2,D6},{J3,D7}}	64/5*J1*J3+12*J2*J3-6*J3^2	{{{1,2,5},{2,4,10},{5,10,25}},{{2,4,10},{4,-1,5},{10,5,25}},{{5,10,25},{10,5,25},{25,25,83}}}
195	154	3	{{J1,D4},{J2,D6},{J3,D7}}	{{-3*J1+J2+J3,D1},{J1-J2,D2},{J1,D3},{J1,D4},{4*J1-J2-J3,D5},{J2,D6},{J3,D7}}	-6*J1^2+2/3*J2^2+29/6*J3^2	{{{2,1,6},{1,-3,6},{6,6,12}},{{1,-3,6},{-3,-15,6},{6,6,12}},{{6,6,12},{6,6,12},{12,12,24}}}
195	154	3	{{J1,D4},{J2,D6},{J3,D7}}	{{-3*J1+J2+J3,D1},{J1-J2,D2},{J1,D3},{J1,D4},{4*J1-J2-J3,D5},{J2,D6},{J3,D7}}	1/2*J1*J2-1/2*J2^2+7/2*J3^2	{{{2,1,6},{1,-3,6},{6,6,12}},{{1,-3,6},{-3,-19,6},{6,6,12}},{{6,6,12},{6,6,12},{12,12,24}}}
196	155	3	{{J1,D5},{J2,D6},{J3,D7}}	{{4*J1+7*J2-3*J3,D1},{-J1-2*J2+J3,D2},{-3*J1-4*J2+2*J3,D3},{-J1-2*J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	19/2*J1*J3+89/5*J2*J3-6*J3^2	{{{-10,4,-4},{4,2,10},{-4,10,18}},{{4,2,10},{2,1,5},{10,5,25}},{{-4,10,18},{10,5,25},{18,25,82}}}
197	156	3	{{J1,D4},{J2,D5},{J3,D7}}	{{-2*J1-2*J2+J3,D1},{J2,D2},{J1,D3},{J1,D4},{J2,D5},{3*J1+3*J2-J3,D6},{J3,D7}}	-3*J1^2-4*J1*J2+3*J3^2	{{{-2,2,0},{2,0,5},{0,5,10}},{{2,0,5},{0,0,0},{5,0,10}},{{0,5,10},{5,0,10},{10,10,40}}}
197	156	3	{{J1,D4},{J2,D5},{J3,D7}}	{{-2*J1-2*J2+J3,D1},{J2,D2},{J1,D3},{J1,D4},{J2,D5},{3*J1+3*J2-J3,D6},{J3,D7}}	-4*J1*J2-3*J2^2+3*J3^2	{{{0,0,0},{0,2,5},{0,5,10}},{{0,2,5},{2,-2,0},{5,0,10}},{{0,5,10},{5,0,10},{10,10,40}}}
198	157	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-2*J2+J3,D1},{J1,D2},{-J1+J2,D3},{-J1+J2,D4},{J1,D5},{J2,D6},{J3,D7}}	2*J1*J2-3*J2^2+3*J3^2	{{{0,0,0},{0,2,5},{0,5,10}},{{0,2,5},{2,4,10},{5,10,20}},{{0,5,10},{5,10,20},{10,20,40}}}
198	157	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-2*J2+J3,D1},{J1,D2},{-J1+J2,D3},{-J1+J2,D4},{J1,D5},{J2,D6},{J3,D7}}	-2*J1*J2-J2^2+3*J3^2	{{{-2,0,0},{0,2,5},{0,5,10}},{{0,2,5},{2,4,10},{5,10,20}},{{0,5,10},{5,10,20},{10,20,40}}}
199	158	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-3*J1+J2+J3,D1},{J1-J2,D2},{J1,D3},{J1,D4},{J1,D5},{J2,D6},{J3,D7}}	-6*J1^2+2/3*J2^2+29/6*J3^2	{{{2,1,6},{1,-3,6},{6,6,12}},{{1,-3,6},{-3,-15,6},{6,6,12}},{{6,6,12},{6,6,12},{12,12,24}}}
200	159	3	{{J1,D1},{J2,D6},{J3,D7}}	{{J1,D1},{7*J1-J2+3*J3,D2},{-5*J1+J2-2*J3,D3},{-5*J1+J2-2*J3,D4},{2*J1+J3,D5},{J2,D6},{J3,D7}}	-52*J1^2-43*J1*J3+9*J2*J3-9*J3^2	{{{8,0,-19},{0,0,0},{-19,0,45}},{{0,0,0},{0,48,19},{0,19,7}},{{-19,0,45},{0,19,7},{45,7,-104}}}
201	160	3	{{J1,D5},{J2,D6},{J3,D7}}	{{8*J1-3*J2+4*J3,D1},{-5*J1+2*J2-3*J3,D2},{-2*J1+J2-J3,D3},{-2*J1+J2-J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-6*J2^2+79/2*J2*J3-40*J3^2	{{{2,8,2},{8,32,8},{2,8,2}},{{8,32,8},{32,85,0},{8,0,-16}},{{2,8,2},{8,0,-16},{2,-16,-16}}}
202	161	3	{{J1,D2},{J2,D5},{J3,D7}}	{{3*J1-J2+J3,D1},{J1,D2},{-2*J1+J2-J3,D3},{-4*J1+2*J2-2*J3,D4},{J2,D5},{-2*J1+3*J2-J3,D6},{J3,D7}}	-8*J1*J2+10*J2^2-4*J1*J3-2*J3^2	{{{0,1,1},{1,3,0},{1,0,-3}},{{1,3,0},{3,8,0},{0,0,0}},{{1,0,-3},{0,0,0},{-3,0,8}}}
203	162	3	{{J1,D5},{J2,D6},{J3,D7}}	{{2*J1+3*J2-J3,D1},{2*J1+3*J2-J3,D2},{-3*J1-5*J2+2*J3,D3},{-2*J1-2*J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-11*J1^2+7*J2^2+12*J1*J3+5/2*J2*J3-2*J3^2	{{{-6,2,-4},{2,2,8},{-4,8,14}},{{2,2,8},{2,0,4},{8,4,24}},{{-4,8,14},{8,4,24},{14,24,85}}}
204	163	3	{{J1,D5},{J2,D6},{J3,D7}}	{{J1+3*J2-J3,D1},{2*J1+2*J2-J3,D2},{-J1-2*J2+J3,D3},{-3*J1-4*J2+2*J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-8*J1^2+46*J2^2+10*J1*J3-6*J2*J3-2*J3^2	{{{0,2,4},{2,2,8},{4,8,24}},{{2,2,8},{2,1,5},{8,5,23}},{{4,8,24},{8,5,23},{24,23,86}}}
205	164	3	{{J1,D5},{J2,D6},{J3,D7}}	{{5*J1+7*J2-3*J3,D1},{-2*J1-2*J2+J3,D2},{-J1-2*J2+J3,D3},{-3*J1-4*J2+2*J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-2*J2^2+12*J1*J3+18*J2*J3-6*J3^2	{{{1,-2,-3},{-2,4,6},{-3,6,9}},{{-2,4,6},{4,1,9},{6,9,31}},{{-3,6,9},{6,9,31},{9,31,87}}}
206	165	3	{{J1,D4},{J2,D6},{J3,D7}}	{{J1-3*J2+J3,D1},{-J1+J2,D2},{-J1+J2,D3},{J1,D4},{J2,D5},{J2,D6},{J3,D7}}	-J1*J2-6*J2^2+8*J2*J3	{{{-3,-2,-3},{-2,0,2},{-3,2,9}},{{-2,0,2},{0,2,7},{2,7,19}},{{-3,2,9},{2,7,19},{9,19,48}}}
206	165	3	{{J1,D4},{J2,D6},{J3,D7}}	{{J1-3*J2+J3,D1},{-J1+J2,D2},{-J1+J2,D3},{J1,D4},{J2,D5},{J2,D6},{J3,D7}}	J1*J2-4*J2^2+2*J2*J3+2*J3^2	{{{-4,-2,-3},{-2,0,2},{-3,2,9}},{{-2,0,2},{0,2,7},{2,7,19}},{{-3,2,9},{2,7,19},{9,19,48}}}
207	166	3	{{J1,D5},{J2,D6},{J3,D7}}	{{J1-J2,D1},{4*J1-J2-J3,D2},{-3*J1+J2+J3,D3},{-3*J1+J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-18*J1^2+11*J1*J2-2*J2^2+9*J2*J3	{{{2,1,7},{1,-3,7},{7,7,19}},{{1,-3,7},{-3,-18,7},{7,7,19}},{{7,7,19},{7,7,19},{19,19,48}}}
208	167	3	{{J1,D3},{J2,D5},{J3,D6}}	{{-5*J1+J2-2*J3,D1},{J1,D2},{J1,D3},{3*J1+J3,D4},{J2,D5},{J3,D6},{12*J1-2*J2+4*J3,D7}}	-18*J1^2+14/5*J2^2-13*J1*J3-8/5*J2*J3-3*J3^2	{{{0,2,1},{2,10,0},{1,0,-3}},{{2,10,0},{10,50,0},{0,0,0}},{{1,0,-3},{0,0,0},{-3,0,9}}}
209	168	3	{{J1,D5},{J2,D6},{J3,D7}}	{{8*J1-2*J2+3*J3,D1},{-3*J1+J2-J3,D2},{-3*J1+J2-J3,D3},{-3*J1+J2-J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-2*J2^2+113/16*J2*J3-3/32*J3^2	{{{9,0,-24},{0,0,0},{-24,0,64}},{{0,0,0},{0,35,24},{0,24,16}},{{-24,0,64},{0,24,16},{64,16,-160}}}
210	169	3	{{J1,D4},{J2,D5},{J3,D7}}	{{-J1+2*J2+J3,D1},{J1,D2},{J1,D3},{J1,D4},{J2,D5},{2*J1+3*J2+J3,D6},{J3,D7}}	4*J1^2+232/7*J2*J3+14*J3^2	{{{0,1,0},{1,-3,7},{0,7,-14}},{{1,-3,7},{-3,9,-21},{7,-21,49}},{{0,7,-14},{7,-21,49},{-14,49,-112}}}
211	170	3	{{J1,D2},{J2,D5},{J3,D7}}	{{-2*J1+J2-J3,D1},{J1,D2},{J2,D3},{-2*J1+2*J2-J3,D4},{J2,D5},{-3*J1+5*J2-2*J3,D6},{J3,D7}}	-24*J1*J2+34*J2^2+2*J1*J3-17*J2*J3+J3^2	{{{8,-2,-17},{-2,0,3},{-17,3,33}},{{-2,0,3},{0,1,0},{3,0,-6}},{{-17,3,33},{3,0,-6},{33,-6,-64}}}
212	171	3	{{J1,D2},{J2,D6},{J3,D7}}	{{-3*J1+2*J2-2*J3,D1},{J1,D2},{2*J1-J2+J3,D3},{2*J1-J2+J3,D4},{2*J1-J2+J3,D5},{J2,D6},{J3,D7}}	8/3*J2^2-2*J1*J3-2*J3^2	{{{8,16,4},{16,24,0},{4,0,-6}},{{16,24,0},{24,36,0},{0,0,0}},{{4,0,-6},{0,0,0},{-6,0,8}}}
213	172	3	{{J1,D2},{J2,D6},{J3,D7}}	{{-5*J1+3*J2-3*J3,D1},{J1,D2},{2*J1-J2+J3,D3},{2*J1-J2+J3,D4},{4*J1-2*J2+2*J3,D5},{J2,D6},{J3,D7}}	52/25*J2^2-44/5*J1*J3-6*J3^2	{{{9,18,3},{18,30,0},{3,0,-5}},{{18,30,0},{30,50,0},{0,0,0}},{{3,0,-5},{0,0,0},{-5,0,8}}}
214	173	3	{{J1,D5},{J2,D6},{J3,D7}}	{{7*J1-3*J2-3*J3,D1},{-4*J1+J2+2*J3,D2},{-2*J1+J2+J3,D3},{-2*J1+J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	92/7*J1*J2-6*J2^2-4/35*J3^2	{{{9,3,18},{3,-5,12},{18,12,30}},{{3,-5,12},{-5,-20,8},{12,8,20}},{{18,12,30},{12,8,20},{30,20,50}}}
215	174	3	{{J1,D5},{J2,D6},{J3,D7}}	{{5*J1+3*J2-2*J3,D1},{-2*J1-J2+J3,D2},{-2*J1-J2+J3,D3},{-2*J1-J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-6/25*J2^2+179/25*J2*J3-2*J3^2	{{{9,-15,0},{-15,25,0},{0,0,0}},{{-15,25,0},{25,-31,16},{0,16,24}},{{0,0,0},{0,16,24},{0,24,35}}}
216	175	3	{{J1,D4},{J2,D5},{J3,D7}}	{{-J1-3*J2+J3,D1},{J2,D2},{J2,D3},{J1,D4},{J2,D5},{2*J1+4*J2-J3,D6},{J3,D7}}	-J1*J2-6*J2^2-5/2*J2*J3+7/2*J3^2	{{{2,-2,-4},{-2,2,4},{-4,4,8}},{{-2,2,4},{2,0,3},{4,3,13}},{{-4,4,8},{4,3,13},{8,13,47}}}
217	176	3	{{J1,D5},{J2,D6},{J3,D7}}	{{2*J1-3*J2+J3,D1},{-J1+J2,D2},{-J1+J2,D3},{-J1+J2,D4},{J1,D5},{J2,D6},{J3,D7}}	-6*J2^2+5*J2*J3+J3^2	{{{2,0,-4},{0,0,0},{-4,0,8}},{{0,0,0},{0,2,7},{0,7,21}},{{-4,0,8},{0,7,21},{8,21,47}}}
218	177	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-J1-J2+J3,D1},{J1,D2},{J1,D3},{-2*J1+J2,D4},{J1,D5},{J2,D6},{J3,D7}}	-4*J1^2-1/2*J2^2+2*J2*J3+2*J3^2	{{{0,2,3},{2,4,8},{3,8,11}},{{2,4,8},{4,8,16},{8,16,24}},{{3,8,11},{8,16,24},{11,24,35}}}
219	178	3	{{J1,D5},{J2,D6},{J3,D7}}	{{5*J1-2*J2-J3,D1},{-4*J1+J2+J3,D2},{J1,D3},{-3*J1+J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-26*J1^2+17*J1*J2-3*J2^2+14/5*J2*J3+12/5*J3^2	{{{1,0,5},{0,-2,3},{5,3,19}},{{0,-2,3},{-2,-8,-1},{3,-1,17}},{{5,3,19},{3,-1,17},{19,17,61}}}
220	179	3	{{J1,D1},{J2,D4},{J3,D7}}	{{J1,D1},{J2,D2},{2*J1+J3,D3},{J2,D4},{2*J1+J3,D5},{5*J1+2*J2+2*J3,D6},{J3,D7}}	84/5*J1*J2+5*J2^2+114/5*J1*J3+16*J2*J3+9*J3^2	{{{8,-2,-18},{-2,0,5},{-18,5,40}},{{-2,0,5},{0,0,0},{5,0,-10}},{{-18,5,40},{5,0,-10},{40,-10,-88}}}
221	180	3	{{J1,D2},{J2,D5},{J3,D7}}	{{J1,D1},{J1,D2},{J2,D3},{J2,D4},{J2,D5},{2*J1+2*J2+J3,D6},{J3,D7}}	16*J1*J2+9*J2^2+2*J2*J3-2*J3^2	{{{0,0,0},{0,2,1},{0,1,-2}},{{0,2,1},{2,0,0},{1,0,-2}},{{0,1,-2},{1,0,-2},{-2,-2,8}}}
222	181	3	{{J1,D5},{J2,D6},{J3,D7}}	{{J2,D1},{3*J1+4*J2-J3,D2},{-2*J1-3*J2+J3,D3},{-2*J1-3*J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-12*J1*J2+4*J1*J3+10*J2*J3	{{{-4,2,-4},{2,0,6},{-4,6,12}},{{2,0,6},{0,0,0},{6,0,16}},{{-4,6,12},{6,0,16},{12,16,88}}}
223	182	3	{{J1,D4},{J2,D5},{J3,D7}}	{{-2*J1-2*J2+J3,D1},{J1,D2},{J2,D3},{J1,D4},{J2,D5},{2*J1+3*J2-J3,D6},{J3,D7}}	-3*J1^2-4*J1*J2-3*J2^2+2*J2*J3+2*J3^2	{{{0,0,0},{0,2,5},{0,5,10}},{{0,2,5},{2,0,4},{5,4,18}},{{0,5,10},{5,4,18},{10,18,56}}}
224	183	3	{{J1,D2},{J2,D5},{J3,D7}}	{{-2*J1+J2-J3,D1},{J1,D2},{2*J1+J3,D3},{2*J1+J3,D4},{J2,D5},{3*J1+2*J2+J3,D6},{J3,D7}}	38/3*J2^2+20/3*J1*J3+10/3*J2*J3+2*J3^2	{{{8,-3,-18},{-3,1,7},{-18,7,40}},{{-3,1,7},{1,2,0},{7,0,-14}},{{-18,7,40},{7,0,-14},{40,-14,-88}}}
225	184	3	{{J1,D5},{J2,D6},{J3,D7}}	{{3*J1-J2-J3,D1},{6*J1-2*J2-J3,D2},{-5*J1+2*J2+J3,D3},{-5*J1+2*J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-48*J1^2+20/3*J2^2+19*J1*J3+20/3*J2*J3-2*J3^2	{{{4,11,0},{11,27,6},{0,6,-12}},{{11,27,6},{27,64,17},{6,17,1}},{{0,6,-12},{6,17,1},{-12,1,-72}}}
226	185	3	{{J1,D1},{J2,D5},{J3,D7}}	{{J1,D1},{J2,D2},{J2,D3},{2*J1+J3,D4},{J2,D5},{3*J1+3*J2+J3,D6},{J3,D7}}	16*J1*J2+12*J2^2+15*J2*J3-5/3*J3^2	{{{9,-3,-18},{-3,1,6},{-18,6,36}},{{-3,1,6},{1,0,0},{6,0,-12}},{{-18,6,36},{6,0,-12},{36,-12,-72}}}
227	186	3	{{J1,D5},{J2,D6},{J3,D7}}	{{7*J1-2*J2-J3,D1},{-3*J1+J2,D2},{J1,D3},{-6*J1+2*J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-48*J1^2+20/3*J2^2+7/3*J2*J3+7/6*J3^2	{{{2,7,0},{7,21,6},{0,6,-12}},{{7,21,6},{21,63,18},{6,18,0}},{{0,6,-12},{6,18,0},{-12,0,-72}}}
228	187	3	{{J1,D4},{J2,D5},{J3,D7}}	{{J1-J2-J3,D1},{-J1+2*J2+J3,D2},{J1,D3},{J1,D4},{J2,D5},{2*J1+2*J2+J3,D6},{J3,D7}}	4*J1^2+34*J2*J3+8*J3^2	{{{2,2,0},{2,0,2},{0,2,-4}},{{2,0,2},{0,0,0},{2,0,2}},{{0,2,-4},{2,0,2},{-4,2,-8}}}
229	188	3	{{J1,D1},{J2,D6},{J3,D7}}	{{J1,D1},{6*J1-J2+3*J3,D2},{-5*J1+J2-3*J3,D3},{-4*J1+J2-2*J3,D4},{2*J1+J3,D5},{J2,D6},{J3,D7}}	34/25*J2^2-36/25*J3^2	{{{-1,1,2},{1,17,4},{2,4,-2}},{{1,17,4},{17,93,0},{4,0,-8}},{{2,4,-2},{4,0,-8},{-2,-8,0}}}
230	189	3	{{J1,D3},{J2,D5},{J3,D7}}	{{J1-J2,D1},{J1,D2},{J1,D3},{J2,D4},{J2,D5},{3*J1+J3,D6},{J3,D7}}	12*J1^2+7*J1*J2+2*J2*J3-2*J3^2	{{{2,2,1},{2,0,0},{1,0,-3}},{{2,0,0},{0,0,0},{0,0,0}},{{1,0,-3},{0,0,0},{-3,0,9}}}
231	190	3	{{J1,D3},{J2,D6},{J3,D7}}	{{J1,D1},{J1,D2},{J1,D3},{-3*J1+J2-J3,D4},{-3*J1+J2-J3,D5},{J2,D6},{J3,D7}}	-7*J1*J2+11/3*J2^2+J1*J3-1/3*J3^2	{{{0,3,1},{3,15,0},{1,0,-3}},{{3,15,0},{15,63,0},{0,0,0}},{{1,0,-3},{0,0,0},{-3,0,9}}}
232	191	3	{{J1,D5},{J2,D6},{J3,D7}}	{{J1+3*J2-J3,D1},{-J1+J2,D2},{-3*J2+J3,D3},{-J1-2*J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	2*J1*J2-12*J2^2+8*J2*J3	{{{0,0,0},{0,2,6},{0,6,18}},{{0,2,6},{2,2,8},{6,8,28}},{{0,6,18},{6,8,28},{18,28,92}}}
232	191	3	{{J1,D5},{J2,D6},{J3,D7}}	{{J1+3*J2-J3,D1},{-J1+J2,D2},{-3*J2+J3,D3},{-J1-2*J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-2*J1*J2-16*J2^2+10*J2*J3	{{{-2,0,0},{0,2,6},{0,6,18}},{{0,2,6},{2,2,8},{6,8,28}},{{0,6,18},{6,8,28},{18,28,92}}}
233	192	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-3*J1-2*J2+J3,D1},{3*J1+3*J2-J3,D2},{J1,D3},{-2*J1-2*J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-12*J1^2+8*J1*J3+2/3*J2*J3	{{{-2,2,0},{2,0,6},{0,6,16}},{{2,0,6},{0,0,0},{6,0,18}},{{0,6,16},{6,0,18},{16,18,92}}}
233	192	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-3*J1-2*J2+J3,D1},{3*J1+3*J2-J3,D2},{J1,D3},{-2*J1-2*J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	10*J2^2+8*J1*J3+2/3*J2*J3	{{{0,0,0},{0,2,6},{0,6,16}},{{0,2,6},{2,-2,0},{6,0,18}},{{0,6,16},{6,0,18},{16,18,92}}}
234	193	3	{{J1,D3},{J2,D6},{J3,D7}}	{{-2*J1+J2-J3,D1},{-2*J1+J2-J3,D2},{J1,D3},{3*J1-J2+J3,D4},{3*J1-J2+J3,D5},{J2,D6},{J3,D7}}	-9*J1^2+13*J1*J2-2*J2^2-7*J1*J3-2*J3^2	{{{4,11,1},{11,27,0},{1,0,-3}},{{11,27,0},{27,64,0},{0,0,0}},{{1,0,-3},{0,0,0},{-3,0,9}}}
235	194	3	{{J1,D2},{J2,D6},{J3,D7}}	{{3*J1-J2+J3,D1},{J1,D2},{-2*J1+J2-J3,D3},{-2*J1+J2-J3,D4},{-2*J1+J2-J3,D5},{J2,D6},{J3,D7}}	2*J2^2-4*J1*J3-2*J3^2	{{{2,7,1},{7,21,0},{1,0,-3}},{{7,21,0},{21,60,0},{0,0,0}},{{1,0,-3},{0,0,0},{-3,0,8}}}
236	195	3	{{J1,D5},{J2,D6},{J3,D7}}	{{3*J1+2*J2-J3,D1},{-3*J1-J2+J3,D2},{J1,D3},{-2*J1-2*J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-12*J1^2+8*J1*J3+2/3*J2*J3	{{{0,2,4},{2,0,6},{4,6,22}},{{2,0,6},{0,0,0},{6,0,18}},{{4,6,22},{6,0,18},{22,18,92}}}
237	196	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-J1+J2,D1},{3*J1+J2-J3,D2},{-2*J1-J2+J3,D3},{-J1-2*J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-22/3*J2^2+10/3*J1*J3+4*J2*J3	{{{1,2,5},{2,2,8},{5,8,23}},{{2,2,8},{2,2,8},{8,8,30}},{{5,8,23},{8,8,30},{23,30,93}}}
238	197	3	{{J1,D5},{J2,D6},{J3,D7}}	{{3*J2-J3,D1},{J1+3*J2-J3,D2},{-J1-5*J2+2*J3,D3},{-J1-2*J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-4*J1*J2-24*J2^2+2*J1*J3+18*J2*J3-2*J3^2	{{{2,-2,-4},{-2,2,4},{-4,4,8}},{{-2,2,4},{2,4,12},{4,12,34}},{{-4,4,8},{4,12,34},{8,34,93}}}
239	198	3	{{J1,D4},{J2,D5},{J3,D7}}	{{J1-3*J2+J3,D1},{-J1+J2,D2},{-J1+J2,D3},{J1,D4},{J2,D5},{3*J2-J3,D6},{J3,D7}}	-J1*J2-6*J2^2+12*J2*J3-2*J3^2	{{{-1,0,1},{0,2,6},{1,6,17}},{{0,2,6},{2,4,11},{6,11,27}},{{1,6,17},{6,11,27},{17,27,64}}}
239	198	3	{{J1,D4},{J2,D5},{J3,D7}}	{{J1-3*J2+J3,D1},{-J1+J2,D2},{-J1+J2,D3},{J1,D4},{J2,D5},{3*J2-J3,D6},{J3,D7}}	J1*J2-4*J2^2+6*J2*J3	{{{-2,0,1},{0,2,6},{1,6,17}},{{0,2,6},{2,4,11},{6,11,27}},{{1,6,17},{6,11,27},{17,27,64}}}
240	199	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-3*J1+J3,D1},{4*J1-J2-J3,D2},{J1,D3},{-3*J1+J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-18*J1^2+4/3*J2^2+7/3*J2*J3+10/3*J3^2	{{{2,1,7},{1,-3,6},{7,6,21}},{{1,-3,6},{-3,-9,0},{6,0,18}},{{7,6,21},{6,0,18},{21,18,63}}}
241	200	3	{{J1,D4},{J2,D5},{J3,D7}}	{{-J1-3*J2+J3,D1},{J2,D2},{J2,D3},{J1,D4},{J2,D5},{2*J1+3*J2-J3,D6},{J3,D7}}	-3/2*J1*J2-6*J2^2-9/2*J2*J3+7/2*J3^2	{{{0,0,0},{0,2,6},{0,6,18}},{{0,2,6},{2,0,3},{6,3,15}},{{0,6,18},{6,3,15},{18,15,63}}}
242	201	3	{{J1,D4},{J2,D5},{J3,D7}}	{{-J1-2*J2+J3,D1},{-J1+J2,D2},{J1,D3},{J1,D4},{J2,D5},{2*J1+2*J2-J3,D6},{J3,D7}}	-2*J1^2-4*J2^2-4*J2*J3+4*J3^2	{{{0,2,4},{2,2,7},{4,7,18}},{{2,2,7},{2,2,7},{7,7,21}},{{4,7,18},{7,7,21},{18,21,60}}}
243	202	3	{{J1,D2},{J2,D5},{J3,D7}}	{{-J1+J2-J3,D1},{J1,D2},{2*J1-J2+J3,D3},{2*J1-J2+J3,D4},{J2,D5},{4*J1+2*J3,D6},{J3,D7}}	22*J2^2+4*J3^2	{{{0,2,2},{2,2,0},{2,0,-2}},{{2,2,0},{2,2,0},{0,0,0}},{{2,0,-2},{0,0,0},{-2,0,0}}}
243	202	3	{{J1,D2},{J2,D5},{J3,D7}}	{{-J1+J2-J3,D1},{J1,D2},{2*J1-J2+J3,D3},{2*J1-J2+J3,D4},{J2,D5},{4*J1+2*J3,D6},{J3,D7}}	24*J1*J2-J2*J3+6*J3^2	{{{0,2,2},{2,2,0},{2,0,-2}},{{2,2,0},{2,0,0},{0,0,0}},{{2,0,-2},{0,0,0},{-2,0,0}}}
244	203	3	{{J1,D1},{J2,D5},{J3,D7}}	{{J1,D1},{-2*J1+J2-J3,D2},{J2,D3},{-2*J1+J2-J3,D4},{J2,D5},{-3*J1+4*J2-2*J3,D6},{J3,D7}}	-20*J1*J2+22*J2^2+2*J1*J3-14*J2*J3+J3^2	{{{8,-2,-16},{-2,0,3},{-16,3,30}},{{-2,0,3},{0,2,0},{3,0,-6}},{{-16,3,30},{3,0,-6},{30,-6,-56}}}
245	204	3	{{J1,D2},{J2,D4},{J3,D7}}	{{J1,D1},{J1,D2},{J2,D3},{J2,D4},{2*J1+J3,D5},{4*J1+2*J2+2*J3,D6},{J3,D7}}	24*J1*J2+5*J2^2+12*J2*J3-6*J3^2	{{{0,0,0},{0,0,2},{0,2,0}},{{0,0,2},{0,0,0},{2,0,-4}},{{0,2,0},{2,0,-4},{0,-4,0}}}
246	205	3	{{J1,D4},{J2,D5},{J3,D6}}	{{J1-J2+J3,D1},{-J1+J2,D2},{-J1+J2,D3},{J1,D4},{J2,D5},{J3,D6},{2*J2+2*J3,D7}}	J1*J2+4*J2^2+14*J2*J3+4*J3^2	{{{2,0,-2},{0,0,0},{-2,0,2}},{{0,0,0},{0,0,2},{0,2,2}},{{-2,0,2},{0,2,2},{2,2,0}}}
246	205	3	{{J1,D4},{J2,D5},{J3,D6}}	{{J1-J2+J3,D1},{-J1+J2,D2},{-J1+J2,D3},{J1,D4},{J2,D5},{J3,D6},{2*J2+2*J3,D7}}	-J1*J2+6*J2^2+12*J2*J3+6*J3^2	{{{0,0,-2},{0,0,0},{-2,0,2}},{{0,0,0},{0,0,2},{0,2,2}},{{-2,0,2},{0,2,2},{2,2,0}}}
247	206	3	{{J1,D5},{J2,D6},{J3,D7}}	{{J1+7*J2-3*J3,D1},{-J1-2*J2+J3,D2},{-2*J2+J3,D3},{-J1-4*J2+2*J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-44*J2^2+36*J2*J3-6*J3^2	{{{2,-2,-4},{-2,2,4},{-4,4,8}},{{-2,2,4},{2,7,17},{4,17,41}},{{-4,4,8},{4,17,41},{8,41,98}}}
247	206	3	{{J1,D5},{J2,D6},{J3,D7}}	{{J1+7*J2-3*J3,D1},{-J1-2*J2+J3,D2},{-2*J2+J3,D3},{-J1-4*J2+2*J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-14*J2^2+14*J2*J3-2*J3^2	{{{0,-2,-4},{-2,2,4},{-4,4,8}},{{-2,2,4},{2,7,17},{4,17,41}},{{-4,4,8},{4,17,41},{8,41,98}}}
