Polytope ID #	Polytope # (within H11)	H11	Basis from Toric Divisors	Toric from Basis Divisors	CY 2nd Chern Class (Basis)	CY Intersection Tensor (Basis)
1240	955	4	{{J1,D3},{J2,D4},{J3,D6},{J4,D8}}	{{J2-J3,D1},{J1,D2},{J1,D3},{J2,D4},{J3,D5},{J3,D6},{2*J1+2*J2+J4,D7},{J4,D8}}	12*J1*J2+4*J1*J3+10*J2*J3+2*J3*J4-2*J4^2	{{{0,0,0,0},{0,2,2,1},{0,2,0,0},{0,1,0,-2}},{{0,2,2,1},{2,0,0,0},{2,0,0,0},{1,0,0,-2}},{{0,2,0,0},{2,0,0,0},{0,0,0,0},{0,0,0,0}},{{0,1,0,-2},{1,0,0,-2},{0,0,0,0},{-2,-2,0,8}}}
1241	956	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{3*J1+J2-J3+J4,D1},{-2*J1-J2+J3-J4,D2},{-2*J1-J2+J3-J4,D3},{J1,D4},{J2,D5},{J2,D6},{J3,D7},{J4,D8}}	-4*J1*J2+4*J1*J3+5*J2*J3-5/3*J2*J4-2/3*J4^2	{{{0,2,3,1},{2,0,6,0},{3,6,15,0},{1,0,0,-3}},{{2,0,6,0},{0,0,0,0},{6,0,16,0},{0,0,0,0}},{{3,6,15,0},{6,0,16,0},{15,16,56,0},{0,0,0,0}},{{1,0,0,-3},{0,0,0,0},{0,0,0,0},{-3,0,0,9}}}
1241	956	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{3*J1+J2-J3+J4,D1},{-2*J1-J2+J3-J4,D2},{-2*J1-J2+J3-J4,D3},{J1,D4},{J2,D5},{J2,D6},{J3,D7},{J4,D8}}	2*J2*J3+3/2*J3^2-1/2*J4^2	{{{0,2,3,1},{2,0,6,0},{3,6,15,0},{1,0,0,-3}},{{2,0,6,0},{0,0,0,0},{6,0,16,0},{0,0,0,0}},{{3,6,15,0},{6,0,16,0},{15,16,56,0},{0,0,0,0}},{{1,0,0,-3},{0,0,0,0},{0,0,0,0},{-3,0,0,8}}}
1242	957	4	{{J1,D3},{J2,D4},{J3,D7},{J4,D8}}	{{J2,D1},{J1,D2},{J1,D3},{J2,D4},{-2*J1-2*J2+J3-J4,D5},{-2*J1-2*J2+J3-J4,D6},{J3,D7},{J4,D8}}	-4*J1*J3-4*J2*J3+7/2*J3^2-1/2*J4^2	{{{0,0,0,0},{0,0,3,1},{0,3,10,0},{0,1,0,-2}},{{0,0,3,1},{0,0,0,0},{3,0,10,0},{1,0,0,-2}},{{0,3,10,0},{3,0,10,0},{10,10,56,0},{0,0,0,0}},{{0,1,0,-2},{1,0,0,-2},{0,0,0,0},{-2,-2,0,8}}}
1243	958	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{4*J1-3*J2-J3-2*J4,D1},{-3*J1+2*J2+J3+J4,D2},{J1,D3},{-3*J1+2*J2+J3+J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-18*J1^2+11*J2^2+21/2*J2*J3+5/2*J3^2+14*J1*J4+4*J2*J4-3*J4^2	{{{2,0,8,0},{0,-2,4,1},{8,4,20,0},{0,1,0,-2}},{{0,-2,4,1},{-2,-8,0,8},{4,0,16,0},{1,8,0,-10}},{{8,4,20,0},{4,0,16,0},{20,16,32,0},{0,0,0,0}},{{0,1,0,-2},{1,8,0,-10},{0,0,0,0},{-2,-10,0,8}}}
1244	959	4	{{J1,D3},{J2,D4},{J3,D7},{J4,D8}}	{{-2*J1-J2+J3-J4,D1},{-J1-2*J2+J3-J4,D2},{J1,D3},{J2,D4},{2*J1+2*J2-J3+J4,D5},{2*J1+2*J2-J3+J4,D6},{J3,D7},{J4,D8}}	-6*J2^2+4*J1*J3+10*J2*J3-2*J3^2-6*J2*J4-2*J4^2	{{{0,2,4,0},{2,2,7,1},{4,7,18,0},{0,1,0,-2}},{{2,2,7,1},{2,0,4,0},{7,4,18,0},{1,0,0,-2}},{{4,7,18,0},{7,4,18,0},{18,18,57,0},{0,0,0,0}},{{0,1,0,-2},{1,0,0,-2},{0,0,0,0},{-2,-2,0,8}}}
1245	960	4	{{J1,D2},{J2,D6},{J3,D7},{J4,D8}}	{{-J1-2*J2+J3-J4,D1},{J1,D2},{2*J1+J2-J3+J4,D3},{-2*J1+J3-J4,D4},{J2,D5},{J2,D6},{J3,D7},{J4,D8}}	-3*J2^2+2*J1*J3+5*J2*J3-2*J2*J4-J4^2	{{{2,2,7,1},{2,2,7,1},{7,7,21,0},{1,1,0,-3}},{{2,2,7,1},{2,0,4,0},{7,4,16,0},{1,0,0,-2}},{{7,7,21,0},{7,4,16,0},{21,16,53,0},{0,0,0,0}},{{1,1,0,-3},{1,0,0,-2},{0,0,0,0},{-3,-2,0,8}}}
1245	960	4	{{J1,D2},{J2,D6},{J3,D7},{J4,D8}}	{{-J1-2*J2+J3-J4,D1},{J1,D2},{2*J1+J2-J3+J4,D3},{-2*J1+J3-J4,D4},{J2,D5},{J2,D6},{J3,D7},{J4,D8}}	6*J1*J2-3*J2^2+5*J2*J3-3*J2*J4-2*J4^2	{{{1,2,7,2},{2,2,7,1},{7,7,21,0},{2,1,0,-4}},{{2,2,7,1},{2,0,4,0},{7,4,16,0},{1,0,0,-2}},{{7,7,21,0},{7,4,16,0},{21,16,53,0},{0,0,0,0}},{{2,1,0,-4},{1,0,0,-2},{0,0,0,0},{-4,-2,0,8}}}
1245	960	4	{{J1,D2},{J2,D6},{J3,D7},{J4,D8}}	{{-J1-2*J2+J3-J4,D1},{J1,D2},{2*J1+J2-J3+J4,D3},{-2*J1+J3-J4,D4},{J2,D5},{J2,D6},{J3,D7},{J4,D8}}	-3*J2^2+J2*J3+2*J3^2+J2*J4	{{{2,2,7,1},{2,2,7,1},{7,7,21,0},{1,1,0,-3}},{{2,2,7,1},{2,0,4,0},{7,4,16,0},{1,0,0,-2}},{{7,7,21,0},{7,4,16,0},{21,16,53,0},{0,0,0,0}},{{1,1,0,-3},{1,0,0,-2},{0,0,0,0},{-3,-2,0,7}}}
1246	961	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{3*J1+3*J2-2*J3-J4,D1},{-3*J1-2*J2+J3+J4,D2},{J1,D3},{-2*J1-2*J2+J3+J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-12*J1^2+11*J1*J3-3*J3^2-22/3*J2*J4+10/3*J3*J4+8/3*J4^2	{{{-2,2,0,0},{2,0,0,6},{0,0,-2,3},{0,6,3,12}},{{2,0,0,6},{0,0,0,0},{0,0,0,0},{6,0,0,18}},{{0,0,-2,3},{0,0,0,0},{-2,0,-4,-3},{3,0,-3,15}},{{0,6,3,12},{6,0,0,18},{3,0,-3,15},{12,18,15,60}}}
1246	961	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{3*J1+3*J2-2*J3-J4,D1},{-3*J1-2*J2+J3+J4,D2},{J1,D3},{-2*J1-2*J2+J3+J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	10*J2^2+11*J1*J3-3*J3^2-22/3*J2*J4+10/3*J3*J4+8/3*J4^2	{{{0,0,0,0},{0,2,0,6},{0,0,-2,3},{0,6,3,12}},{{0,2,0,6},{2,-2,0,0},{0,0,0,0},{6,0,0,18}},{{0,0,-2,3},{0,0,0,0},{-2,0,-4,-3},{3,0,-3,15}},{{0,6,3,12},{6,0,0,18},{3,0,-3,15},{12,18,15,60}}}
1247	962	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J2-J3,D1},{3*J1+2*J2-J3-J4,D2},{-2*J1-2*J2+J3+J4,D3},{-2*J1-2*J2+J3+J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-8*J1*J2+4*J1*J3-2*J3^2+4*J1*J4+5*J3*J4	{{{0,2,1,3},{2,0,0,6},{1,0,-3,6},{3,6,6,15}},{{2,0,0,6},{0,0,0,0},{0,0,0,0},{6,0,0,16}},{{1,0,-3,6},{0,0,0,0},{-3,0,-8,0},{6,0,0,16}},{{3,6,6,15},{6,0,0,16},{6,0,0,16},{15,16,16,56}}}
1248	963	4	{{J1,D4},{J2,D5},{J3,D6},{J4,D8}}	{{-2*J1-2*J2-J3+J4,D1},{J2,D2},{J1,D3},{J1,D4},{J2,D5},{J3,D6},{2*J1+2*J2+2*J3-J4,D7},{J4,D8}}	-3*J1^2-4*J1*J2+J3*J4+2*J4^2	{{{0,0,0,0},{0,0,2,3},{0,2,0,4},{0,3,4,10}},{{0,0,2,3},{0,0,0,0},{2,0,0,4},{3,0,4,10}},{{0,2,0,4},{2,0,0,4},{0,0,0,0},{4,4,0,16}},{{0,3,4,10},{3,0,4,10},{4,4,0,16},{10,10,16,56}}}
1249	964	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{-2*J1-2*J2+J4,D1},{2*J1+3*J2-J3-J4,D2},{J1,D3},{-2*J1-2*J2+J3+J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-7*J1^2+12*J2^2-6*J2*J3+J3^2-6*J2*J4+2*J3*J4+3*J4^2	{{{0,0,0,0},{0,2,1,5},{0,1,-2,4},{0,5,4,10}},{{0,2,1,5},{2,0,0,4},{1,0,-2,4},{5,4,4,18}},{{0,1,-2,4},{1,0,-2,4},{-2,-2,-8,0},{4,4,0,16}},{{0,5,4,10},{5,4,4,18},{4,4,0,16},{10,18,16,56}}}
1250	965	4	{{J1,D4},{J2,D5},{J3,D6},{J4,D8}}	{{J1-2*J2-2*J3+J4,D1},{-J1+J3,D2},{-J1+J2,D3},{J1,D4},{J2,D5},{J3,D6},{2*J2+2*J3-J4,D7},{J4,D8}}	-J1*J2-3*J2^2-4*J2*J3-4*J3^2+8*J2*J4+8*J3*J4-2*J4^2	{{{-1,0,0,1},{0,0,2,4},{0,2,0,4},{1,4,4,15}},{{0,0,2,4},{0,0,2,4},{2,2,2,7},{4,4,7,18}},{{0,2,0,4},{2,2,2,7},{0,2,0,4},{4,7,4,18}},{{1,4,4,15},{4,4,7,18},{4,7,4,18},{15,18,18,57}}}
1250	965	4	{{J1,D4},{J2,D5},{J3,D6},{J4,D8}}	{{J1-2*J2-2*J3+J4,D1},{-J1+J3,D2},{-J1+J2,D3},{J1,D4},{J2,D5},{J3,D6},{2*J2+2*J3-J4,D7},{J4,D8}}	J1*J2-3*J2^2-2*J2*J3-2*J3^2+4*J2*J4+4*J3*J4	{{{-2,0,0,1},{0,0,2,4},{0,2,0,4},{1,4,4,15}},{{0,0,2,4},{0,0,2,4},{2,2,2,7},{4,4,7,18}},{{0,2,0,4},{2,2,2,7},{0,2,0,4},{4,7,4,18}},{{1,4,4,15},{4,4,7,18},{4,7,4,18},{15,18,18,57}}}
1251	966	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1+3*J2-2*J3-J4,D1},{-J1+J2,D2},{-3*J2+J3+J4,D3},{-J1-2*J2+J3+J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	2*J1*J2-12*J2^2-J1*J3+11*J2*J3-3*J3^2+8*J2*J4-2*J3*J4	{{{-1,0,-1,1},{0,2,0,6},{-1,0,-1,1},{1,6,1,17}},{{0,2,0,6},{2,2,0,8},{0,0,-2,3},{6,8,3,24}},{{-1,0,-1,1},{0,0,-2,3},{-1,-2,-5,-2},{1,3,-2,14}},{{1,6,1,17},{6,8,3,24},{1,3,-2,14},{17,24,14,61}}}
1251	966	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1+3*J2-2*J3-J4,D1},{-J1+J2,D2},{-3*J2+J3+J4,D3},{-J1-2*J2+J3+J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-2*J1*J2-16*J2^2+J1*J3+13*J2*J3-3*J3^2+10*J2*J4-2*J3*J4	{{{-2,0,-1,1},{0,2,0,6},{-1,0,-1,1},{1,6,1,17}},{{0,2,0,6},{2,2,0,8},{0,0,-2,3},{6,8,3,24}},{{-1,0,-1,1},{0,0,-2,3},{-1,-2,-5,-2},{1,3,-2,14}},{{1,6,1,17},{6,8,3,24},{1,3,-2,14},{17,24,14,61}}}
1252	967	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{3*J1+2*J2-2*J3-J4,D1},{-3*J1-J2+J3+J4,D2},{J1,D3},{-2*J1-2*J2+J3+J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-12*J1^2+11*J1*J3-3*J3^2-14/3*J2*J4+10/3*J3*J4+8/3*J4^2	{{{0,2,0,4},{2,0,0,6},{0,0,-2,3},{4,6,3,18}},{{2,0,0,6},{0,0,0,0},{0,0,0,0},{6,0,0,18}},{{0,0,-2,3},{0,0,0,0},{-2,0,-4,-3},{3,0,-3,15}},{{4,6,3,18},{6,0,0,18},{3,0,-3,15},{18,18,15,60}}}
1253	968	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{2*J1+3*J2-2*J3-J4,D1},{-J1+J2,D2},{-J1-3*J2+J3+J4,D3},{-J1-2*J2+J3+J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-16*J2^2+11*J2*J3-3*J3^2+5*J2*J4+J4^2	{{{-1,1,0,1},{1,1,0,5},{0,0,0,0},{1,5,0,17}},{{1,1,0,5},{1,1,0,5},{0,0,-2,3},{5,5,3,19}},{{0,0,0,0},{0,0,-2,3},{0,-2,-4,-3},{0,3,-3,15}},{{1,5,0,17},{5,5,3,19},{0,3,-3,15},{17,19,15,61}}}
1254	969	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{-J1-2*J2+J4,D1},{3*J1+5*J2-2*J3-2*J4,D2},{-2*J1-2*J2+J3+J4,D3},{-J1-2*J2+J3+J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	11/3*J1*J3+41/6*J2*J3-3*J3^2-1/2*J2*J4-4*J3*J4+8/3*J4^2	{{{-6,2,-1,-3},{2,2,1,7},{-1,1,-1,2},{-3,7,2,11}},{{2,2,1,7},{2,2,1,7},{1,1,-3,7},{7,7,7,21}},{{-1,1,-1,2},{1,1,-3,7},{-1,-3,-13,4},{2,7,4,16}},{{-3,7,2,11},{7,7,7,21},{2,7,4,16},{11,21,16,53}}}
1255	970	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{4*J1-2*J2-J3-J4,D1},{-3*J1+J2+J4,D2},{J1,D3},{-3*J1+J2+J3+J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-18*J1^2+14*J1*J2-3*J2^2+3/2*J3^2+1/2*J3*J4+4*J4^2	{{{2,0,1,7},{0,-2,1,2},{1,1,-3,5},{7,2,5,19}},{{0,-2,1,2},{-2,-6,1,-3},{1,1,-3,5},{2,-3,5,9}},{{1,1,-3,5},{1,1,-3,5},{-3,-3,-6,0},{5,5,0,10}},{{7,2,5,19},{2,-3,5,9},{5,5,0,10},{19,9,10,48}}}
1255	970	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{4*J1-2*J2-J3-J4,D1},{-3*J1+J2+J4,D2},{J1,D3},{-3*J1+J2+J3+J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-18*J1^2+5/3*J2^2+1/3*J2*J3+4/3*J3^2-20/3*J3*J4+19/3*J4^2	{{{2,0,1,7},{0,-2,1,2},{1,1,-3,5},{7,2,5,19}},{{0,-2,1,2},{-2,-3,-2,-3},{1,-2,0,5},{2,-3,5,9}},{{1,1,-3,5},{1,-2,0,5},{-3,0,-9,0},{5,5,0,10}},{{7,2,5,19},{2,-3,5,9},{5,5,0,10},{19,9,10,48}}}
1256	971	4	{{J1,D3},{J2,D5},{J3,D7},{J4,D8}}	{{-2*J1-J2+J3-J4,D1},{J1,D2},{J1,D3},{J2,D4},{J2,D5},{3*J1-J3+J4,D6},{J3,D7},{J4,D8}}	-3*J1^2+J1*J2-2*J2*J3+3*J3^2-1/3*J4^2	{{{2,2,7,1},{2,0,5,0},{7,5,19,0},{1,0,0,-3}},{{2,0,5,0},{0,0,0,0},{5,0,10,0},{0,0,0,0}},{{7,5,19,0},{5,0,10,0},{19,10,48,0},{0,0,0,0}},{{1,0,0,-3},{0,0,0,0},{0,0,0,0},{-3,0,0,9}}}
1257	972	4	{{J1,D4},{J2,D5},{J3,D6},{J4,D8}}	{{-3*J1-J2+J3,D1},{J1,D2},{J1,D3},{J1,D4},{J2,D5},{J3,D6},{4*J1+4*J2-2*J3+J4,D7},{J4,D8}}	-6*J1^2+2/3*J3^2+4*J3*J4	{{{0,1,2,0},{1,-3,0,8},{2,0,6,8},{0,8,8,-16}},{{1,-3,0,8},{-3,9,0,-24},{0,0,0,0},{8,-24,0,64}},{{2,0,6,8},{0,0,0,0},{6,0,18,24},{8,0,24,16}},{{0,8,8,-16},{8,-24,0,64},{8,0,24,16},{-16,64,16,-160}}}
1258	973	4	{{J1,D2},{J2,D4},{J3,D7},{J4,D8}}	{{-2*J1+J2-J4,D1},{J1,D2},{-2*J1+2*J2+J3-J4,D3},{J2,D4},{-2*J1+2*J2+J3-J4,D5},{-5*J1+6*J2+3*J3-3*J4,D6},{J3,D7},{J4,D8}}	50*J2*J3+12*J3^2+52/5*J1*J4+6*J4^2	{{{9,0,0,-15},{0,0,0,0},{0,0,0,0},{-15,0,0,25}},{{0,0,0,0},{0,0,0,0},{0,0,2,0},{0,0,0,0}},{{0,0,0,0},{0,0,2,0},{0,2,-8,0},{0,0,0,0}},{{-15,0,0,25},{0,0,0,0},{0,0,0,0},{25,0,0,-40}}}
1259	974	4	{{J1,D2},{J2,D5},{J3,D7},{J4,D8}}	{{-3*J1+J2-2*J3-J4,D1},{J1,D2},{2*J1+J3+J4,D3},{2*J1+J3+J4,D4},{J2,D5},{2*J1+2*J2+J3+2*J4,D6},{J3,D7},{J4,D8}}	5*J2^2-2*J1*J3+8*J2*J3-2*J3^2+15*J2*J4-2*J3*J4+2*J4^2	{{{-2,0,4,-2},{0,0,0,0},{4,0,-6,0},{-2,0,0,6}},{{0,0,0,0},{0,2,0,2},{0,0,0,0},{0,2,0,2}},{{4,0,-6,0},{0,0,0,0},{-6,0,8,0},{0,0,0,0}},{{-2,0,0,6},{0,2,0,2},{0,0,0,0},{6,2,0,-16}}}
1260	975	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1+6*J2-2*J3-J4,D1},{-J1+J2,D2},{-3*J2+J3,D3},{-J1-5*J2+2*J3+J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	2*J1*J2-36*J2^2+16/3*J3^2+12/5*J3*J4+6/5*J4^2	{{{0,0,0,0},{0,2,6,0},{0,6,18,0},{0,0,0,0}},{{0,2,6,0},{2,2,7,0},{6,7,21,5},{0,0,5,-10}},{{0,6,18,0},{6,7,21,5},{18,21,63,15},{0,5,15,-5}},{{0,0,0,0},{0,0,5,-10},{0,5,15,-5},{0,-10,-5,-40}}}
1260	975	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1+6*J2-2*J3-J4,D1},{-J1+J2,D2},{-3*J2+J3,D3},{-J1-5*J2+2*J3+J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-2*J1*J2-46*J2^2+20/3*J3^2+16/5*J3*J4+8/5*J4^2	{{{-2,0,0,0},{0,2,6,0},{0,6,18,0},{0,0,0,0}},{{0,2,6,0},{2,2,7,0},{6,7,21,5},{0,0,5,-10}},{{0,6,18,0},{6,7,21,5},{18,21,63,15},{0,5,15,-5}},{{0,0,0,0},{0,0,5,-10},{0,5,15,-5},{0,-10,-5,-40}}}
1261	976	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1+5*J2-2*J3-J4,D1},{-J1+J2,D2},{-5*J2+2*J3+J4,D3},{-J1-2*J2+J3,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	4*J1*J2-28*J2^2+24*J2*J3-4*J3^2-J1*J4+2*J3*J4+J4^2	{{{0,0,0,0},{0,2,5,0},{0,5,10,5},{0,0,5,-10}},{{0,2,5,0},{2,4,11,0},{5,11,27,5},{0,0,5,-10}},{{0,5,10,5},{5,11,27,5},{10,27,64,15},{5,5,15,-5}},{{0,0,5,-10},{0,0,5,-10},{5,5,15,-5},{-10,-10,-5,-40}}}
1261	976	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1+5*J2-2*J3-J4,D1},{-J1+J2,D2},{-5*J2+2*J3+J4,D3},{-J1-2*J2+J3,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-4*J1*J2-32*J2^2+22*J2*J3-2*J3^2+12/5*J3*J4+6/5*J4^2	{{{-1,0,0,0},{0,2,5,0},{0,5,10,5},{0,0,5,-10}},{{0,2,5,0},{2,4,11,0},{5,11,27,5},{0,0,5,-10}},{{0,5,10,5},{5,11,27,5},{10,27,64,15},{5,5,15,-5}},{{0,0,5,-10},{0,0,5,-10},{5,5,15,-5},{-10,-10,-5,-40}}}
1262	977	4	{{J1,D1},{J2,D6},{J3,D7},{J4,D8}}	{{J1,D1},{-4*J1+4*J2-J3-2*J4,D2},{2*J1-3*J2+J3+J4,D3},{3*J1-3*J2+J3+J4,D4},{-2*J1+J2-J4,D5},{J2,D6},{J3,D7},{J4,D8}}	-18*J2^2-10/3*J1*J3+10*J2*J3+2/3*J3*J4+2/3*J4^2	{{{1,0,-3,0},{0,0,0,0},{-3,0,7,2},{0,0,2,-2}},{{0,0,0,0},{0,2,8,0},{0,8,30,0},{0,0,0,0}},{{-3,0,7,2},{0,8,30,0},{7,30,85,0},{2,0,0,-4}},{{0,0,2,-2},{0,0,0,0},{2,0,0,-4},{-2,0,-4,8}}}
1262	977	4	{{J1,D1},{J2,D6},{J3,D7},{J4,D8}}	{{J1,D1},{-4*J1+4*J2-J3-2*J4,D2},{2*J1-3*J2+J3+J4,D3},{3*J1-3*J2+J3+J4,D4},{-2*J1+J2-J4,D5},{J2,D6},{J3,D7},{J4,D8}}	-26/3*J1*J3+6*J2*J3+52/3*J1*J4-13*J2*J4+6*J4^2	{{{-1,-2,-3,0},{-2,-2,0,0},{-3,0,7,2},{0,0,2,-2}},{{-2,-2,0,0},{-2,0,8,0},{0,8,30,0},{0,0,0,0}},{{-3,0,7,2},{0,8,30,0},{7,30,85,0},{2,0,0,-4}},{{0,0,2,-2},{0,0,0,0},{2,0,0,-4},{-2,0,-4,8}}}
1263	978	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1+7*J2-3*J3-2*J4,D1},{-J1+J2,D2},{-5*J2+2*J3+J4,D3},{-J1-4*J2+2*J3+J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	4*J1*J2-46*J2^2+46*J2*J3-10*J3^2+23*J2*J4-10*J3*J4-3*J4^2	{{{1,2,5,0},{2,4,10,0},{5,10,25,0},{0,0,0,0}},{{2,4,10,0},{4,5,13,0},{10,13,33,1},{0,0,1,-2}},{{5,10,25,0},{10,13,33,1},{25,33,78,11},{0,1,11,-13}},{{0,0,0,0},{0,0,1,-2},{0,1,11,-13},{0,-2,-13,8}}}
1263	978	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1+7*J2-3*J3-2*J4,D1},{-J1+J2,D2},{-5*J2+2*J3+J4,D3},{-J1-4*J2+2*J3+J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-7/5*J2*J3+2*J3^2+1/5*J1*J4+7/10*J2*J4+8/5*J3*J4-3/10*J4^2	{{{0,2,5,0},{2,4,10,0},{5,10,25,0},{0,0,0,0}},{{2,4,10,0},{4,5,13,0},{10,13,33,1},{0,0,1,-2}},{{5,10,25,0},{10,13,33,1},{25,33,78,11},{0,1,11,-13}},{{0,0,0,0},{0,0,1,-2},{0,1,11,-13},{0,-2,-13,8}}}
1264	979	4	{{J1,D3},{J2,D5},{J3,D7},{J4,D8}}	{{-11*J1+J2+3*J3-6*J4,D1},{4*J1-J2-J3+2*J4,D2},{J1,D3},{8*J1-J2-2*J3+4*J4,D4},{J2,D5},{-2*J1+J3-J4,D6},{J3,D7},{J4,D8}}	296/11*J1*J3-6*J3^2-570/11*J1*J4+29*J3*J4-29*J4^2	{{{0,0,6,3},{0,0,0,0},{6,0,24,1},{3,0,1,-5}},{{0,0,0,0},{0,9,-3,0},{0,-3,1,0},{0,0,0,0}},{{6,0,24,1},{0,-3,1,0},{24,1,88,0},{1,0,0,-2}},{{3,0,1,-5},{0,0,0,0},{1,0,0,-2},{-5,0,-2,8}}}
1264	979	4	{{J1,D3},{J2,D5},{J3,D7},{J4,D8}}	{{-11*J1+J2+3*J3-6*J4,D1},{4*J1-J2-J3+2*J4,D2},{J1,D3},{8*J1-J2-2*J3+4*J4,D4},{J2,D5},{-2*J1+J3-J4,D6},{J3,D7},{J4,D8}}	136/11*J1*J3-2*J3^2-250/11*J1*J4+13*J3*J4-13*J4^2	{{{0,0,6,3},{0,0,0,0},{6,0,24,1},{3,0,1,-5}},{{0,0,0,0},{0,7,-3,0},{0,-3,1,0},{0,0,0,0}},{{6,0,24,1},{0,-3,1,0},{24,1,88,0},{1,0,0,-2}},{{3,0,1,-5},{0,0,0,0},{1,0,0,-2},{-5,0,-2,8}}}
1265	980	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{-2*J1-3*J2+J3,D1},{J2,D2},{5*J1+6*J2-2*J3-J4,D3},{-4*J1-5*J2+2*J3+J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-142/5*J1*J2+44/5*J2*J3+12/5*J3^2+11/2*J2*J4+1/5*J3*J4+1/10*J4^2	{{{-2,2,1,0},{2,0,5,0},{1,5,17,1},{0,0,1,-2}},{{2,0,5,0},{0,0,0,0},{5,0,10,4},{0,0,4,-8}},{{1,5,17,1},{5,0,10,4},{17,10,64,14},{1,4,14,-4}},{{0,0,1,-2},{0,0,4,-8},{1,4,14,-4},{-2,-8,-4,-40}}}
1266	981	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{3*J1+6*J2-2*J3-J4,D1},{-J1-3*J2+J3,D2},{J2,D3},{-3*J1-5*J2+2*J3+J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-16*J1*J2-36*J2^2+6*J2*J3+10/3*J3^2+12/5*J3*J4+6/5*J4^2	{{{0,0,0,0},{0,2,6,0},{0,6,18,0},{0,0,0,0}},{{0,2,6,0},{2,0,3,0},{6,3,15,5},{0,0,5,-10}},{{0,6,18,0},{6,3,15,5},{18,15,63,15},{0,5,15,-5}},{{0,0,0,0},{0,0,5,-10},{0,5,15,-5},{0,-10,-5,-40}}}
1267	982	4	{{J1,D2},{J2,D5},{J3,D7},{J4,D8}}	{{-3*J1-2*J2+J3-2*J4,D1},{J1,D2},{J2,D3},{4*J1+2*J2-J3+2*J4,D4},{J2,D5},{-2*J1-2*J2+J3-J4,D6},{J3,D7},{J4,D8}}	-J2*J3+7/4*J3^2+1/8*J4^2	{{{0,0,0,0},{0,0,4,2},{0,4,16,4},{0,2,4,0}},{{0,0,4,2},{0,0,0,0},{4,0,14,0},{2,0,0,-4}},{{0,4,16,4},{4,0,14,0},{16,14,84,0},{4,0,0,-8}},{{0,2,4,0},{2,0,0,-4},{4,0,0,-8},{0,-4,-8,0}}}
